Packet No.,Hexstream,Split Indexes,Splited Hexstream,True Splited Indexes,True Splited Hexstream,Correctness (Cover or In Field Num. / Inferred Field Num.),Perfection (Accurate Field Num. / Correct Field Num.),Precision,Recall,Accuracy,F1,FPR
13,810a001c01240003016cff02030706c4028000010e3201b82201b80f,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 18, 21, 28]",81 0a 00 1c 01 24 00 03 00010e 3201b82201b80f,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 20, 21, 22, 24, 25, 27, 28, 28]",81 0a 001c 01 24 0003 01 6c ff 02 03 07 06 c4 02800001 0e 32 01b8 22 01b8 0f ,0.8571428571428571,0.3181818181818182,0.7692307692307693,0.47619047619047616,0.48148148148148145,0.588235294117647,0.5
14,810a01cf01080003016c300706100e3201b865fe01b85343484544554c4520302c5343484544554c4520302c0d0a20205343484544554c4520302c5343484544554c4520302c5343484544554c4520302c5343484544554c452030290d0a0d0a2f2f6e616d652c646174652c7363686564756c6520746f2072756e0d0a484f4c494441590d0a7b0d0a0d0a7d0d0a0d0a2f2f6e616d652c747970652c6e2f612b6f6e2f6f66662b7072696f726974792c742f6f2c7761726e74696d652c67726f75700d0a5357495443480d0a7b0d0a0d0a202053574954434820323031282253776974636820323031222c4c415443482c5945532c302c302c47524f555020323031290d0a202053574954434820323032282253776974636820323032222c4c415443482c5945532c302c302c47524f555020323032290d0a202053574954434820323033282253776974636820323033222c4c415443482c5945532c302c302c47524f555020323033290d0a202053574954434820323034282253776974636820323034222c4c415443482c5945532c302c302c47524f555020323034290d0a202053574954434820323035282253776974636820323035222c4c415443482c5945532c302c302c47524f55500f,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 20, 247, 257, 463]",81 0a 01 cf 01 08 00 03 0706100e3201b865fe 01b85343484544554c4520302c5343484544554c4520302c0d0a20205343484544554c4520302c5343484544554c4520302c5343484544554c4520302c5343484544554c452030290d0a0d0a2f2f6e616d652c646174652c7363686564756c6520746f2072756e0d0a484f4c494441590d0a7b0d0a0d0a7d0d0a0d0a2f2f6e616d652c747970652c6e2f612b6f6e2f6f66662b7072696f726974792c742f6f2c7761726e74696d652c67726f75700d0a5357495443480d0a7b0d0a0d0a202053574954434820323031282253776974636820323031222c4c415443482c5945532c302c 302c47524f555020323031290d0a202053574954434820323032282253776974636820323032222c4c415443482c5945532c302c302c47524f555020323032290d0a202053574954434820323033282253776974636820323033222c4c415443482c5945532c302c302c47524f555020323033290d0a202053574954434820323034282253776974636820323034222c4c415443482c5945532c302c302c47524f555020323034290d0a202053574954434820323035282253776974636820323035222c4c415443482c5945532c302c302c47524f55500f,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 22, 462, 463, 463]",81 0a 01cf 01 08 0003 01 6c 30 07 06 10 0e 32 01b8 65 fe01b8 5343484544554c4520302c5343484544554c4520302c0d0a20205343484544554c4520302c5343484544554c4520302c5343484544554c4520302c5343484544554c452030290d0a0d0a2f2f6e616d652c646174652c7363686564756c6520746f2072756e0d0a484f4c494441590d0a7b0d0a0d0a7d0d0a0d0a2f2f6e616d652c747970652c6e2f612b6f6e2f6f66662b7072696f726974792c742f6f2c7761726e74696d652c67726f75700d0a5357495443480d0a7b0d0a0d0a202053574954434820323031282253776974636820323031222c4c415443482c5945532c302c302c47524f555020323031290d0a202053574954434820323032282253776974636820323032222c4c415443482c5945532c302c302c47524f555020323032290d0a202053574954434820323033282253776974636820323033222c4c415443482c5945532c302c302c47524f555020323033290d0a202053574954434820323034282253776974636820323034222c4c415443482c5945532c302c302c47524f555020323034290d0a202053574954434820323035282253776974636820323035222c4c415443482c5945532c302c302c47524f5550 0f ,0.8235294117647058,0.45,0.6875,0.5789473684210527,0.9718614718614719,0.6285714285714286,0.011286681715575621
15,810a001c01240003016cff02030806c4028000010e3203702201b80f,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 18, 21, 28]",81 0a 00 1c 01 24 00 03 00010e 3203702201b80f,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 20, 21, 22, 24, 25, 27, 28, 28]",81 0a 001c 01 24 0003 01 6c ff 02 03 08 06 c4 02800001 0e 32 0370 22 01b8 0f ,0.8571428571428571,0.3181818181818182,0.7692307692307693,0.47619047619047616,0.48148148148148145,0.588235294117647,0.5
16,810a01cf01080003016c300806100e32037065fe01b820323031290d0a202053574954434820323036282253776974636820323036222c4c415443482c5945532c302c302c47524f555020323031290d0a202053574954434820323037282253776974636820323037222c4c415443482c5945532c302c302c47524f555020323031290d0a202053574954434820323038282253776974636820323038222c4c415443482c5945532c302c302c47524f555020323031290d0a202053574954434820333031282253776974636820333031222c4c415443482c5945532c302c302c47524f555020333031290d0a202053574954434820333032282253776974636820333032222c4c415443482c5945532c302c302c47524f555020333032290d0a7d0d0a0d0a2f2f6e616d652c747970652c6e2f612b6f6e2f6f66662b7072696f726974792c742f6f2c7761726e2c686967687365742c6c6f777365742c67726f75700d0a414e414c4f470d0a7b0d0a0d0a2020414e414c4f47203230312822416e616c6f6720323031222c5641524941424c452c5945532c302c302c31352c352c47524f555020323137290d0a2020414e414c4f47203230322822416e616c6f6720323032222c494e564552540f,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 20, 119, 181, 463]",81 0a 01 cf 01 08 00 03 0806100e32037065fe 01b820323031290d0a202053574954434820323036282253776974636820323036222c4c415443482c5945532c302c302c47524f555020323031290d0a202053574954434820323037282253776974636820323037222c4c415443482c5945532c302c 302c47524f555020323031290d0a202053574954434820323038282253776974636820323038222c4c415443482c5945532c302c302c47524f555020323031290d0a202053574954434820333031282253776974636820333031222c4c415443482c5945532c302c302c47524f555020333031290d0a202053574954434820333032282253776974636820333032222c4c415443482c5945532c302c302c47524f555020333032290d0a7d0d0a0d0a2f2f6e616d652c747970652c6e2f612b6f6e2f6f66662b7072696f726974792c742f6f2c7761726e2c686967687365742c6c6f777365742c67726f75700d0a414e414c4f470d0a7b0d0a0d0a2020414e414c4f47203230312822416e616c6f6720323031222c5641524941424c452c5945532c302c302c31352c352c47524f555020323137290d0a2020414e414c4f47203230322822416e616c6f6720323032222c494e564552540f,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 22, 462, 463, 463]",81 0a 01cf 01 08 0003 01 6c 30 08 06 10 0e 32 0370 65 fe01b8 20323031290d0a202053574954434820323036282253776974636820323036222c4c415443482c5945532c302c302c47524f555020323031290d0a202053574954434820323037282253776974636820323037222c4c415443482c5945532c302c302c47524f555020323031290d0a202053574954434820323038282253776974636820323038222c4c415443482c5945532c302c302c47524f555020323031290d0a202053574954434820333031282253776974636820333031222c4c415443482c5945532c302c302c47524f555020333031290d0a202053574954434820333032282253776974636820333032222c4c415443482c5945532c302c302c47524f555020333032290d0a7d0d0a0d0a2f2f6e616d652c747970652c6e2f612b6f6e2f6f66662b7072696f726974792c742f6f2c7761726e2c686967687365742c6c6f777365742c67726f75700d0a414e414c4f470d0a7b0d0a0d0a2020414e414c4f47203230312822416e616c6f6720323031222c5641524941424c452c5945532c302c302c31352c352c47524f555020323137290d0a2020414e414c4f47203230322822416e616c6f6720323032222c494e56455254 0f ,0.8235294117647058,0.45,0.6875,0.5789473684210527,0.9718614718614719,0.6285714285714286,0.011286681715575621
17,810a001c01240003016cff02030906c4028000010e3205282201b80f,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 18, 21, 28]",81 0a 00 1c 01 24 00 03 00010e 3205282201b80f,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 20, 21, 22, 24, 25, 27, 28, 28]",81 0a 001c 01 24 0003 01 6c ff 02 03 09 06 c4 02800001 0e 32 0528 22 01b8 0f ,0.8571428571428571,0.3181818181818182,0.7692307692307693,0.47619047619047616,0.48148148148148145,0.588235294117647,0.5
18,810a01cf01080003016c300906100e32052865fe01b845442c5945532c302c302c31352c352c47524f555020323137290d0a2020414e414c4f47203330312822416e616c6f6720333031222c494e5645525445442c5945532c302c302c31352c352c47524f555020323031290d0a2020414e414c4f47203330322822416e616c6f6720333032222c494e5645525445442c5945532c302c302c31352c352c47524f555020333138290d0a2020414e414c4f47203330332822416e616c6f6720333033222c494e5645525445442c5945532c302c302c31352c352c47524f555020333139290d0a7d0d0a0d0a2f2f6e616d652c747970652c6e2f612b6f6e2f6f66662b7072696f726974792c7761726e2c6c6576656c2c74696d652c67726f75700d0a54494d454f464441590d0a7b0d0a0d0a7d0d0a0d0a2f2f6e616d652c6e2f612b6f6e2f6f66662b7072696f726974792c742f6f2c7761726e2c67726f75700d0a50484f4e450d0a7b0d0a0d0a202050484f4e452031282250686f6e6531222c5945532c302c302c4e554c4c290d0a202050484f4e452032282250686f6e6532222c5945532c302c302c4e554c4c290d0a202050484f4e452033282250686f6e6533222c5945532c302c302c4e0f,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 18, 20, 156, 226, 463]",81 0a 01 cf 01 08 00 03 0906100e320528 65fe01b845442c5945532c302c302c31352c352c47524f555020323137290d0a2020414e414c4f47203330312822416e616c6f6720333031222c494e5645525445442c5945532c302c302c31352c352c47524f555020323031290d0a2020414e414c4f47203330322822416e616c6f6720333032222c494e5645525445442c5945532c302c302c31352c 352c47524f555020333138290d0a2020414e414c4f47203330332822416e616c6f6720333033222c494e5645525445442c5945532c302c302c31352c352c47524f555020333139290d0a7d0d0a0d0a2f2f6e616d652c747970652c6e2f612b6f6e2f6f66662b7072696f726974792c7761726e2c6c6576656c2c74696d652c67726f75700d0a54494d454f464441590d0a7b0d0a0d0a7d0d0a0d0a2f2f6e616d652c6e2f612b6f6e2f6f66662b7072696f726974792c742f6f2c7761726e2c67726f75700d0a50484f4e450d0a7b0d0a0d0a202050484f4e452031282250686f6e6531222c5945532c302c302c4e554c4c290d0a202050484f4e452032282250686f6e6532222c5945532c302c302c4e554c4c290d0a202050484f4e452033282250686f6e6533222c5945532c302c302c4e0f,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 22, 462, 463, 463]",81 0a 01cf 01 08 0003 01 6c 30 09 06 10 0e 32 0528 65 fe01b8 45442c5945532c302c302c31352c352c47524f555020323137290d0a2020414e414c4f47203330312822416e616c6f6720333031222c494e5645525445442c5945532c302c302c31352c352c47524f555020323031290d0a2020414e414c4f47203330322822416e616c6f6720333032222c494e5645525445442c5945532c302c302c31352c352c47524f555020333138290d0a2020414e414c4f47203330332822416e616c6f6720333033222c494e5645525445442c5945532c302c302c31352c352c47524f555020333139290d0a7d0d0a0d0a2f2f6e616d652c747970652c6e2f612b6f6e2f6f66662b7072696f726974792c7761726e2c6c6576656c2c74696d652c67726f75700d0a54494d454f464441590d0a7b0d0a0d0a7d0d0a0d0a2f2f6e616d652c6e2f612b6f6e2f6f66662b7072696f726974792c742f6f2c7761726e2c67726f75700d0a50484f4e450d0a7b0d0a0d0a202050484f4e452031282250686f6e6531222c5945532c302c302c4e554c4c290d0a202050484f4e452032282250686f6e6532222c5945532c302c302c4e554c4c290d0a202050484f4e452033282250686f6e6533222c5945532c302c302c4e 0f ,0.8333333333333334,0.45,0.7058823529411765,0.631578947368421,0.974025974025974,0.6666666666666667,0.011286681715575621
19,810a001c01240003016cff02030a06c4028000010e3206e02201b80f,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 18, 21, 28]",81 0a 00 1c 01 24 00 03 00010e 3206e02201b80f,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 20, 21, 22, 24, 25, 27, 28, 28]",81 0a 001c 01 24 0003 01 6c ff 02 03 0a 06 c4 02800001 0e 32 06e0 22 01b8 0f ,0.8571428571428571,0.3181818181818182,0.7692307692307693,0.47619047619047616,0.48148148148148145,0.588235294117647,0.5
20,810a01cf01080003016c300a06100e3206e065fe01b8554c4c290d0a202050484f4e452034282250686f6e6534222c5945532c302c302c4e554c4c290d0a202050484f4e452035282250686f6e6535222c5945532c302c302c4e554c4c290d0a202050484f4e452036282250686f6e6536222c5945532c302c302c4e554c4c290d0a202050484f4e452037282250686f6e6537222c5945532c302c302c4e554c4c290d0a202050484f4e452038282250686f6e6538222c5945532c302c302c4e554c4c290d0a202050484f4e452039282250686f6e6539222c5945532c302c302c4e554c4c290d0a202050484f4e45203130282250686f6e653130222c5945532c302c302c4e554c4c290d0a202050484f4e4520323232322822222c5945532b4e4f2b4e4f2b4e4f2b5945532c302c302c4e554c4c290d0a7d0d0a0d0a2f2f6e616d652c6e2f612b6f6e2f6f66662b7072696f726974792c67726f75700d0a444d580d0a7b0d0a0d0a2020444d5820312822444d582031222c5945532c4e554c4c290d0a2020444d5820322822444d582032222c5945532c47524f55502030290d0a2020444d5820332822444d582033222c5945532c47524f55502032290d0a2020444d5820342822444d5820340f,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 20, 155, 221, 463]",81 0a 01 cf 01 08 00 03 0a06100e3206e065fe 01b8554c4c290d0a202050484f4e452034282250686f6e6534222c5945532c302c302c4e554c4c290d0a202050484f4e452035282250686f6e6535222c5945532c302c302c4e554c4c290d0a202050484f4e452036282250686f6e6536222c5945532c302c302c4e554c4c290d0a202050484f4e452037282250686f6e6537222c5945532c302c 302c4e554c4c290d0a202050484f4e452038282250686f6e6538222c5945532c302c302c4e554c4c290d0a202050484f4e452039282250686f6e6539222c5945532c302c302c4e554c4c290d0a202050484f4e45203130282250686f6e653130222c5945532c302c302c4e554c4c290d0a202050484f4e4520323232322822222c5945532b4e4f2b4e4f2b4e4f2b5945532c302c302c4e554c4c290d0a7d0d0a0d0a2f2f6e616d652c6e2f612b6f6e2f6f66662b7072696f726974792c67726f75700d0a444d580d0a7b0d0a0d0a2020444d5820312822444d582031222c5945532c4e554c4c290d0a2020444d5820322822444d582032222c5945532c47524f55502030290d0a2020444d5820332822444d582033222c5945532c47524f55502032290d0a2020444d5820342822444d5820340f,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 22, 462, 463, 463]",81 0a 01cf 01 08 0003 01 6c 30 0a 06 10 0e 32 06e0 65 fe01b8 554c4c290d0a202050484f4e452034282250686f6e6534222c5945532c302c302c4e554c4c290d0a202050484f4e452035282250686f6e6535222c5945532c302c302c4e554c4c290d0a202050484f4e452036282250686f6e6536222c5945532c302c302c4e554c4c290d0a202050484f4e452037282250686f6e6537222c5945532c302c302c4e554c4c290d0a202050484f4e452038282250686f6e6538222c5945532c302c302c4e554c4c290d0a202050484f4e452039282250686f6e6539222c5945532c302c302c4e554c4c290d0a202050484f4e45203130282250686f6e653130222c5945532c302c302c4e554c4c290d0a202050484f4e4520323232322822222c5945532b4e4f2b4e4f2b4e4f2b5945532c302c302c4e554c4c290d0a7d0d0a0d0a2f2f6e616d652c6e2f612b6f6e2f6f66662b7072696f726974792c67726f75700d0a444d580d0a7b0d0a0d0a2020444d5820312822444d582031222c5945532c4e554c4c290d0a2020444d5820322822444d582032222c5945532c47524f55502030290d0a2020444d5820332822444d582033222c5945532c47524f55502032290d0a2020444d5820342822444d582034 0f ,0.8235294117647058,0.45,0.6875,0.5789473684210527,0.9718614718614719,0.6285714285714286,0.011286681715575621
21,810a001c01240003016cff02030b06c4028000010e3208982201b80f,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 18, 21, 28]",81 0a 00 1c 01 24 00 03 00010e 3208982201b80f,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 20, 21, 22, 24, 25, 27, 28, 28]",81 0a 001c 01 24 0003 01 6c ff 02 03 0b 06 c4 02800001 0e 32 0898 22 01b8 0f ,0.8571428571428571,0.3181818181818182,0.7692307692307693,0.47619047619047616,0.48148148148148145,0.588235294117647,0.5
22,810a01cf01080003016c300b06100e32089865fe01b8222c5945532c47524f55502033290d0a2020444d5820352822444d582035222c5945532c47524f55502034290d0a2020444d5820362822444d582036222c5945532c47524f55502035290d0a2020444d5820372822444d582037222c5945532c47524f555020313031290d0a2020444d5820382822444d582038222c5945532c47524f555020313032290d0a2020444d5820392822444d582039222c5945532c4e554c4c290d0a2020444d582031302822444d58203130222c5945532c4e554c4c290d0a2020444d5820313131312822222c5945532c4e554c4c290d0a7d0d0a0d0a2f2f6e616d652c747970652c6e2f612b6f6e2f6f66662b7072696f726974792c742f6f2c7761726e74696d652c67726f75700d0a425554544f4e0d0a7b0d0a0d0a2020425554544f4e203128225072657365742031222c414c5445524e4154452c5945532c302c302c47524f55502032303031290d0a2020425554544f4e20313028224469676974616c20496e707574222c4d41494e5441494e2c5945532c302c302c47524f55502032303130290d0a2020425554544f4e2031312822526573657276656420666f7220444f205374617475732028440f,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 18, 20, 157, 236, 463]",81 0a 01 cf 01 08 00 03 0b06100e320898 65fe01b8222c5945532c47524f55502033290d0a2020444d5820352822444d582035222c5945532c47524f55502034290d0a2020444d5820362822444d582036222c5945532c47524f55502035290d0a2020444d5820372822444d582037222c5945532c47524f555020313031290d0a2020444d5820382822444d582038222c5945532c47524f55502031 3032290d0a2020444d5820392822444d582039222c5945532c4e554c4c290d0a2020444d582031302822444d58203130222c5945532c4e554c4c290d0a2020444d5820313131312822222c5945532c4e554c4c290d0a7d0d0a0d0a2f2f6e616d652c747970652c6e2f612b6f6e2f6f66662b7072696f726974792c742f6f2c7761726e74696d652c67726f75700d0a425554544f4e0d0a7b0d0a0d0a2020425554544f4e203128225072657365742031222c414c5445524e4154452c5945532c302c302c47524f55502032303031290d0a2020425554544f4e20313028224469676974616c20496e707574222c4d41494e5441494e2c5945532c302c302c47524f55502032303130290d0a2020425554544f4e2031312822526573657276656420666f7220444f205374617475732028440f,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 22, 462, 463, 463]",81 0a 01cf 01 08 0003 01 6c 30 0b 06 10 0e 32 0898 65 fe01b8 222c5945532c47524f55502033290d0a2020444d5820352822444d582035222c5945532c47524f55502034290d0a2020444d5820362822444d582036222c5945532c47524f55502035290d0a2020444d5820372822444d582037222c5945532c47524f555020313031290d0a2020444d5820382822444d582038222c5945532c47524f555020313032290d0a2020444d5820392822444d582039222c5945532c4e554c4c290d0a2020444d582031302822444d58203130222c5945532c4e554c4c290d0a2020444d5820313131312822222c5945532c4e554c4c290d0a7d0d0a0d0a2f2f6e616d652c747970652c6e2f612b6f6e2f6f66662b7072696f726974792c742f6f2c7761726e74696d652c67726f75700d0a425554544f4e0d0a7b0d0a0d0a2020425554544f4e203128225072657365742031222c414c5445524e4154452c5945532c302c302c47524f55502032303031290d0a2020425554544f4e20313028224469676974616c20496e707574222c4d41494e5441494e2c5945532c302c302c47524f55502032303130290d0a2020425554544f4e2031312822526573657276656420666f7220444f20537461747573202844 0f ,0.8333333333333334,0.45,0.7058823529411765,0.631578947368421,0.974025974025974,0.6666666666666667,0.011286681715575621
